date,A036570,A078340,A112040,A181710,A192080,A194480,A251270,A259960,A263750,A293490,종가,PA_A036570,PA_A078340,PA_A112040,PA_A181710,PA_A192080,PA_A194480,PA_A251270,PA_A259960,PA_A263750,PA_A293490,PA_종가,LPA_A036570,LPA_A078340,LPA_A112040,LPA_A181710,LPA_A192080,LPA_A194480,LPA_A251270,LPA_A259960,LPA_A263750,LPA_A293490,LPA_종가,AM_A036570,AM_A078340,AM_A112040,AM_A181710,AM_A192080,AM_A194480,AM_A251270,AM_A259960,AM_A263750,AM_A293490,AM_종가,RM_A036570,RM_A078340,RM_A112040,RM_A181710,RM_A192080,RM_A194480,RM_A251270,RM_A259960,RM_A263750,RM_A293490
2022-04-28,412500,94500,77500,35200,48650,60300,94400,240500,67000,59900,963.51,-0.493865031,-0.167400881,1.996442932,-0.11328312,-0.22284345,-0.255555556,-0.298141264,-0.470264317,-0.046941679,-0.284348865,-0.36417089,-0.680951907,-0.183203002,1.097425896,-0.120229535,-0.252113469,-0.295117051,-0.354023126,-0.635377108,-0.048079179,-0.334562472,-0.452825447,0.006097561,0.001059322,-0.007682458,0.002849003,-0.005112474,-0.001655629,0.002123142,0.008385744,-0.09703504,0.008417508,-0.001957738,0.008055299,0.00301706,-0.005724721,0.004806741,-0.003154737,0.000302109,0.00408088,0.010343482,-0.095077303,0.010375246
2022-04-29,421500,95800,77600,35200,49800,61100,95600,252000,68200,60500,985.88,-0.482822086,-0.155947137,2.00030931,-0.11328312,-0.204472843,-0.245679012,-0.289219331,-0.444933921,-0.029871977,-0.277180406,-0.349408721,-0.659368336,-0.169540152,1.098715387,-0.120229535,-0.228750294,-0.281937288,-0.341391379,-0.588668111,-0.030327234,-0.324595612,-0.42987367,0.021818182,0.013756614,0.001290323,0,0.023638232,0.013266998,0.012711864,0.047817048,0.017910448,0.010016694,0.023217195,-0.001399014,-0.009460582,-0.021926873,-0.023217195,0.000421037,-0.009950197,-0.010505331,0.024599852,-0.005306748,-0.013200501
2022-05-02,425000,95000,78100,35650,49600,59400,93000,251500,67800,59000,978.63,-0.478527607,-0.162995595,2.0196412,-0.10194725,-0.207667732,-0.266666667,-0.308550186,-0.446035242,-0.035561878,-0.295101553,-0.354193063,-0.651098944,-0.177925945,1.105138016,-0.107526471,-0.232774444,-0.310154928,-0.368964706,-0.590654209,-0.036209604,-0.349701534,-0.437254679,0.008303677,-0.008350731,0.006443299,0.012784091,-0.004016064,-0.027823241,-0.027196653,-0.001984127,-0.005865103,-0.024793388,-0.007353836,0.015657514,-0.000996895,0.013797135,0.020137927,0.003337772,-0.020469404,-0.019842817,0.005369709,0.001488734,-0.017439552
2022-05-03,432500,97200,81000,35500,49100,59100,93100,256500,65700,59100,988.38,-0.469325153,-0.143612335,2.131766161,-0.105725873,-0.215654952,-0.27037037,-0.307806691,-0.435022026,-0.065433855,-0.29390681,-0.347758948,-0.633605787,-0.155032125,1.141597114,-0.111742922,-0.242906243,-0.31521823,-0.367890015,-0.570968533,-0.067672873,-0.348008053,-0.427341074,0.017647059,0.023157895,0.037131882,-0.004207574,-0.010080645,-0.005050505,0.001075269,0.019880716,-0.030973451,0.001694915,0.009962907,0.007684151,0.013194987,0.027168975,-0.014170481,-0.020043552,-0.015013412,-0.008887639,0.009917808,-0.040936359,-0.008267992
2022-05-04,423000,94600,81100,34950,48850,58000,91500,258000,65500,58500,977.61,-0.480981595,-0.166519824,2.135632539,-0.119580825,-0.219648562,-0.283950617,-0.319702602,-0.431718062,-0.068278805,-0.301075269,-0.35486617,-0.655815934,-0.182145361,1.142830921,-0.127357149,-0.2480109,-0.334006144,-0.385225227,-0.565137613,-0.070721656,-0.358212223,-0.438297496,-0.021965318,-0.026748971,0.001234568,-0.015492958,-0.00509165,-0.018612521,-0.017185822,0.005847953,-0.00304414,-0.010152284,-0.010896619,-0.011068699,-0.015852352,0.012131187,-0.004596339,0.005804969,-0.007715902,-0.006289203,0.016744572,0.007852479,0.000744334
2022-05-06,414000,91600,72200,34550,48200,55600,88900,256500,62300,57300,953.73,-0.49202454,-0.192951542,1.791524899,-0.129657153,-0.230031949,-0.313580247,-0.339033457,-0.435022026,-0.113798009,-0.315412186,-0.370624802,-0.677322139,-0.214371565,1.026588005,-0.138868068,-0.261406257,-0.376265953,-0.414052057,-0.570968533,-0.120810373,-0.378938354,-0.463027701,-0.021276596,-0.031712474,-0.10974106,-0.011444921,-0.013306039,-0.04137931,-0.028415301,-0.005813953,-0.048854962,-0.020512821,-0.024426919,0.003150323,-0.007285555,-0.085314142,0.012981997,0.01112088,-0.016952392,-0.003988382,0.018612965,-0.024428043,0.003914098
2022-05-09,411000,89300,71000,34250,46450,54300,88700,251500,60700,56900,942.8,-0.495705521,-0.213215859,1.745128364,-0.137214399,-0.25798722,-0.32962963,-0.340520446,-0.446035242,-0.13655761,-0.320191159,-0.37783761,-0.684594899,-0.239801349,1.009827837,-0.147589053,-0.298388813,-0.399924928,-0.41630431,-0.590654209,-0.146828101,-0.385943636,-0.474554142,-0.007246377,-0.02510917,-0.016620499,-0.008683068,-0.036307054,-0.023381295,-0.002249719,-0.019493177,-0.025682183,-0.006980803,-0.011460267,0.00421389,-0.013648904,-0.005160232,0.002777199,-0.024846787,-0.011921028,0.009210548,-0.008032911,-0.014221916,0.004479464
2022-05-10,408000,88100,69700,31200,46450,53300,88400,245000,61200,56900,931.79,-0.499386503,-0.223788546,1.69486545,-0.214046401,-0.25798722,-0.341975309,-0.342750929,-0.460352423,-0.129445235,-0.320191159,-0.38510321,-0.691920939,-0.253330304,0.991348277,-0.240857523,-0.298388813,-0.418512824,-0.419692229,-0.616838987,-0.138624609,-0.385943636,-0.486300846,-0.00729927,-0.01343785,-0.018309859,-0.089051095,0,-0.018416206,-0.003382187,-0.02584493,0.008237232,0,-0.01167798,0.00437871,-0.001759869,-0.006631879,-0.077373114,0.01167798,-0.006738226,0.008295793,-0.01416695,0.019915213,0.01167798
2022-05-11,413000,88600,69700,30450,44700,55000,88600,257000,61200,57900,947.69,-0.493251534,-0.21938326,1.69486545,-0.232939517,-0.285942492,-0.320987654,-0.341263941,-0.433920705,-0.129445235,-0.308243728,-0.374610654,-0.67974052,-0.247670979,0.991348277,-0.265189624,-0.336791776,-0.387115969,-0.417432341,-0.569021113,-0.138624609,-0.368521593,-0.469380869,0.012254902,0.005675369,0,-0.024038462,-0.037674919,0.031894934,0.002262443,0.048979592,0,0.017574692,0.017063931,-0.004809029,-0.011388562,-0.017063931,-0.041102392,-0.05473885,0.014831004,-0.014801487,0.031915661,-0.017063931,0.000510762
2022-05-12,398500,77700,62000,29650,41950,50300,83900,252000,57500,54400,906.18,-0.511042945,-0.315418502,1.397154346,-0.253092173,-0.329872204,-0.379012346,-0.376208178,-0.444933921,-0.182076814,-0.350059737,-0.402003484,-0.715480615,-0.37894758,0.874282345,-0.291813493,-0.400286845,-0.476444078,-0.471938586,-0.588668111,-0.200986851,-0.430874824,-0.514170352,-0.035108959,-0.123024831,-0.110473458,-0.026272578,-0.061521253,-0.085454545,-0.053047404,-0.019455253,-0.060457516,-0.06044905,-0.043801243,0.008692284,-0.079223588,-0.066672215,0.017528665,-0.01772001,-0.041653302,-0.009246161,0.02434599,-0.016656273,-0.016647807
2022-05-13,439500,81400,65300,29950,43200,51600,72300,253500,58300,55000,906.94,-0.460736196,-0.282819383,1.524744819,-0.245534927,-0.309904153,-0.362962963,-0.462453532,-0.441629956,-0.170697013,-0.342891278,-0.401501953,-0.617550396,-0.332427564,0.926139996,-0.281746294,-0.370924783,-0.450927482,-0.62074007,-0.582733375,-0.187169705,-0.419905792,-0.513332018,0.102885822,0.047619048,0.053225806,0.010118044,0.029797378,0.02584493,-0.138259833,0.005952381,0.013913043,0.011029412,0.000838685,0.102047136,0.046780362,0.052387121,0.009279358,0.028958692,0.025006245,-0.139098519,0.005113695,0.013074358,0.010190726
2022-05-16,420500,78500,65300,30150,43200,50500,73800,241000,57500,55100,885.58,-0.48404908,-0.308370044,1.524744819,-0.240496763,-0.309904153,-0.37654321,-0.451301115,-0.469162996,-0.182076814,-0.341696535,-0.415597614,-0.661743634,-0.368704212,0.926139996,-0.275090695,-0.370924783,-0.472475818,-0.600205467,-0.633300265,-0.200986851,-0.418089261,-0.537165516,-0.043230944,-0.035626536,0,0.006677796,0,-0.021317829,0.020746888,-0.049309665,-0.013722127,0.001818182,-0.023551723,-0.019679221,-0.012074812,0.023551723,0.03022952,0.023551723,0.002233894,0.044298611,-0.025757941,0.009829596,0.025369905
2022-05-17,421500,79800,67300,30100,43800,50200,73800,240000,59400,56400,889.52,-0.482822086,-0.2969163,1.602072379,-0.241756304,-0.300319489,-0.380246914,-0.451301115,-0.471365639,-0.155049787,-0.326164875,-0.412997572,-0.659368336,-0.352279332,0.956308196,-0.276750446,-0.357131461,-0.478434128,-0.600205467,-0.637458275,-0.168477572,-0.394769819,-0.532726322,0.002378121,0.01656051,0.030627871,-0.001658375,0.013888889,-0.005940594,0,-0.004149378,0.033043478,0.023593466,0.004449062,-0.00207094,0.012111448,0.02617881,-0.006107436,0.009439827,-0.010389656,-0.004449062,-0.008598439,0.028594417,0.019144405
2022-05-18,435500,79800,67300,29950,43900,47650,76600,247500,58100,56600,911.64,-0.465644172,-0.2969163,1.602072379,-0.245534927,-0.298722045,-0.411728395,-0.430483271,-0.454845815,-0.173541963,-0.323775388,-0.39840038,-0.626693317,-0.352279332,0.956308196,-0.281746294,-0.354850958,-0.530566525,-0.562967122,-0.606686616,-0.190606135,-0.391229992,-0.508163138,0.033214709,0,0,-0.004983389,0.002283105,-0.050796813,0.037940379,0.03125,-0.021885522,0.003546099,0.024867344,0.008347365,-0.024867344,-0.024867344,-0.029850733,-0.022584239,-0.075664157,0.013073035,0.006382656,-0.046752866,-0.021321245
2022-05-19,429500,78200,66400,30050,42350,46100,80000,237000,57600,56000,904.43,-0.473006135,-0.311013216,1.567274977,-0.243015845,-0.323482428,-0.430864198,-0.405204461,-0.477973568,-0.180654339,-0.330943847,-0.403158325,-0.640566372,-0.372533189,0.942845016,-0.278412957,-0.390796857,-0.563636205,-0.519537564,-0.650037057,-0.199249231,-0.401887287,-0.516103402,-0.013777268,-0.020050125,-0.013372957,0.003338898,-0.035307517,-0.032528856,0.044386423,-0.042424242,-0.008605852,-0.010600707,-0.007908824,-0.005868444,-0.012141302,-0.005464133,0.011247722,-0.027398693,-0.024620033,0.052295247,-0.034515419,-0.000697028,-0.002691883
2022-05-20,450000,82100,70500,30050,43150,49550,80800,256000,60300,58900,946.81,-0.447852761,-0.276651982,1.725796474,-0.243015845,-0.310702875,-0.388271605,-0.399256506,-0.436123348,-0.142247511,-0.296296296,-0.375191374,-0.59394053,-0.32386482,1.002760669,-0.278412957,-0.372082861,-0.491466894,-0.509587234,-0.572919754,-0.153439695,-0.351397887,-0.470309874,0.047729919,0.049872123,0.061746988,0,0.018890201,0.07483731,0.01,0.080168776,0.046875,0.051785714,0.046858242,0.000871676,0.003013881,0.014888746,-0.046858242,-0.027968041,0.027979068,-0.036858242,0.033310534,1.68E-05,0.004927472
2022-05-23,455000,82600,75800,31100,43200,49750,80800,256500,61000,58800,954.15,-0.441717791,-0.272246696,1.930714507,-0.216565484,-0.309904153,-0.385802469,-0.399256506,-0.435022026,-0.132290185,-0.297491039,-0.37034764,-0.582890694,-0.317793156,1.075246252,-0.244067799,-0.370924783,-0.487438691,-0.509587234,-0.570968533,-0.141897935,-0.353097123,-0.462587422,0.011111111,0.006090134,0.075177305,0.034941764,0.001158749,0.004036327,0,0.001953125,0.011608624,-0.001697793,0.007752347,0.003358764,-0.001662213,0.067424958,0.027189416,-0.006593599,-0.00371602,-0.007752347,-0.005799222,0.003856276,-0.00945014
2022-05-24,442500,80600,73200,31100,42150,48000,78500,247500,60000,57700,927.12,-0.457055215,-0.289867841,1.830188679,-0.216565484,-0.326677316,-0.407407407,-0.416356877,-0.454845815,-0.146514936,-0.310633214,-0.388184986,-0.610747649,-0.342304187,1.040343381,-0.244067799,-0.395530594,-0.523248144,-0.538465574,-0.606686616,-0.158427237,-0.371981804,-0.491325306,-0.027472527,-0.024213075,-0.034300792,0,-0.024305556,-0.035175879,-0.028465347,-0.035087719,-0.016393443,-0.018707483,-0.028328879,0.000856352,0.004115804,-0.005971912,0.028328879,0.004023324,-0.006847,-0.000136467,-0.00675884,0.011935436,0.009621396
2022-05-25,444500,83900,81900,31250,43150,50000,80200,257000,63200,60600,953.39,-0.454601227,-0.260792952,2.166563563,-0.21278686,-0.310702875,-0.382716049,-0.403717472,-0.433920705,-0.100995733,-0.275985663,-0.370849171,-0.606238058,-0.302177223,1.15264695,-0.239256242,-0.372082861,-0.482426149,-0.517040684,-0.569021113,-0.106467498,-0.322944084,-0.46338426,0.004519774,0.040942928,0.118852459,0.004823151,0.023724792,0.041666667,0.021656051,0.038383838,0.053333333,0.050259965,0.028335059,-0.023815285,0.012607869,0.0905174,-0.023511908,-0.004610267,0.013331608,-0.006679008,0.010048779,0.024998274,0.021924906
2022-05-26,454500,83000,79600,31700,43300,50300,79500,255000,62900,59700,953.78,-0.442331288,-0.268722467,2.07763687,-0.201450991,-0.308306709,-0.379012346,-0.408921933,-0.438325991,-0.105263158,-0.286738351,-0.370591807,-0.5839902,-0.312962229,1.124162052,-0.224958937,-0.368612643,-0.476444078,-0.525807177,-0.576833653,-0.111225635,-0.337906957,-0.462975277,0.022497188,-0.010727056,-0.028083028,0.0144,0.003476246,0.006,-0.00872818,-0.007782101,-0.004746835,-0.014851485,0.000409067,0.022088121,-0.011136123,-0.028492095,0.013990933,0.003067179,0.005590933,-0.009137246,-0.008191168,-0.005155902,-0.015260552
2022-05-27,451000,84200,79000,31800,43400,51200,81800,249000,62600,59500,951.77,-0.446625767,-0.25814978,2.054438602,-0.198931909,-0.306709265,-0.367901235,-0.391821561,-0.45154185,-0.109530583,-0.289127838,-0.371918224,-0.591720774,-0.298607916,1.116595812,-0.221809328,-0.366305837,-0.458709623,-0.497286955,-0.600644302,-0.116006521,-0.341262665,-0.465084905,-0.00770077,0.014457831,-0.007537688,0.003154574,0.002309469,0.017892644,0.028930818,-0.023529412,-0.004769475,-0.003350084,-0.002107404,-0.005593366,0.016565236,-0.005430284,0.005261978,0.004416873,0.020000048,0.031038222,-0.021422008,-0.002662071,-0.00124268
2022-05-30,456000,88000,87000,32200,44500,51800,82000,259000,62700,61400,972.34,-0.440490798,-0.224669604,2.36374884,-0.188855581,-0.28913738,-0.360493827,-0.390334572,-0.429515419,-0.108108108,-0.266427718,-0.358343892,-0.580695304,-0.254466022,1.213056078,-0.209309166,-0.341276089,-0.447059005,-0.494844952,-0.561269136,-0.114410351,-0.309829142,-0.443702776,0.011086475,0.045130641,0.101265823,0.012578616,0.025345622,0.01171875,0.002444988,0.040160643,0.001597444,0.031932773,0.021612364,-0.01052589,0.023518277,0.079653458,-0.009033748,0.003733258,-0.009893614,-0.019167377,0.018548278,-0.02001492,0.010320409
2022-05-31,455000,88000,85400,31750,43950,51100,83500,259500,63400,62500,976.69,-0.441717791,-0.224669604,2.301886792,-0.20019145,-0.297923323,-0.369135802,-0.379182156,-0.428414097,-0.098150782,-0.253285544,-0.355473287,-0.582890694,-0.254466022,1.19449406,-0.223382893,-0.353712654,-0.460664657,-0.476717567,-0.559340495,-0.103307937,-0.292072421,-0.43923901,-0.002192982,0,-0.018390805,-0.013975155,-0.012359551,-0.013513514,0.018292683,0.001930502,0.011164274,0.017915309,0.004473744,-0.006666726,-0.004473744,-0.022864548,-0.018448899,-0.016833294,-0.017987257,0.013818939,-0.002543242,0.006690531,0.013441566
2022-06-02,456000,86900,81100,31450,43800,51500,80800,250000,61900,62000,956.79,-0.440490798,-0.234361233,2.135632539,-0.207748696,-0.300319489,-0.364197531,-0.399256506,-0.449339207,-0.119487909,-0.259259259,-0.36860548,-0.580695304,-0.267044805,1.142830921,-0.232876635,-0.357131461,-0.452867347,-0.509587234,-0.59663628,-0.127251619,-0.300104592,-0.459824382,0.002197802,-0.0125,-0.050351288,-0.009448819,-0.003412969,0.007827789,-0.032335329,-0.036608863,-0.023659306,-0.008,-0.02037494,0.022572742,0.00787494,-0.029976348,0.010926121,0.016961971,0.028202728,-0.011960389,-0.016233923,-0.003284366,0.01237494
2022-06-03,449500,88000,81000,31900,44450,51100,82300,253000,61600,61900,959.68,-0.448466258,-0.224669604,2.131766161,-0.196412827,-0.289936102,-0.369135802,-0.388104089,-0.442731278,-0.123755334,-0.260454002,-0.366698342,-0.595052259,-0.254466022,1.141597114,-0.218669608,-0.342400316,-0.460664657,-0.491193091,-0.584707709,-0.132109928,-0.301718798,-0.456808418,-0.014254386,0.012658228,-0.001233046,0.014308426,0.014840183,-0.00776699,0.018564356,0.012,-0.004846527,-0.001612903,0.003020517,-0.017274902,0.009637711,-0.004253562,0.01128791,0.011819666,-0.010787507,0.01554384,0.008979483,-0.007867043,-0.00463342
2022-06-07,441500,87000,78300,31600,43800,49500,80000,268500,61000,61100,959.76,-0.458282209,-0.233480176,2.027373956,-0.203970073,-0.300319489,-0.388888889,-0.405204461,-0.408590308,-0.132290185,-0.270011947,-0.36664555,-0.613010093,-0.265894718,1.107695563,-0.228118497,-0.357131461,-0.492476485,-0.519537564,-0.525246284,-0.141897935,-0.314727111,-0.45672506,-0.017797553,-0.011363636,-0.033333333,-0.009404389,-0.014623172,-0.031311155,-0.027946537,0.061264822,-0.00974026,-0.012924071,8.34E-05,-0.017880914,-0.011446997,-0.033416694,-0.00948775,-0.014706533,-0.031394516,-0.028029898,0.061181461,-0.009823621,-0.013007432
2022-06-08,459000,88300,78300,31700,43950,51100,81500,271500,62300,61500,980.01,-0.436809816,-0.222026432,2.027373956,-0.201450991,-0.297923323,-0.369135802,-0.394052045,-0.401982379,-0.113798009,-0.265232975,-0.353282388,-0.574137903,-0.251062729,1.107695563,-0.224958937,-0.353712654,-0.460664657,-0.500961179,-0.514135059,-0.120810373,-0.308201803,-0.435845538,0.039637599,0.014942529,0,0.003164557,0.003424658,0.032323232,0.01875,0.011173184,0.021311475,0.006546645,0.021099025,0.018538574,-0.006156496,-0.021099025,-0.017934468,-0.017674367,0.011224208,-0.002349025,-0.00992584,0.000212451,-0.01455238
2022-06-09,465500,88000,78000,32000,44200,50000,81200,276500,63400,61600,988.92,-0.428834356,-0.224669604,2.015774822,-0.193893745,-0.293929712,-0.382716049,-0.396282528,-0.390969163,-0.098150782,-0.264038232,-0.347402597,-0.560076017,-0.254466022,1.103856786,-0.215539715,-0.348040489,-0.482426149,-0.504648952,-0.495886377,-0.103307937,-0.306577107,-0.426794875,0.01416122,-0.003397508,-0.003831418,0.009463722,0.005688282,-0.021526419,-0.003680982,0.018416206,0.017656501,0.001626016,0.009091744,0.005069476,-0.012489252,-0.012923162,0.000371978,-0.003403462,-0.030618163,-0.012772726,0.009324462,0.008564757,-0.007465728
2022-06-10,457000,88000,83400,31850,43950,50000,80900,274000,62000,60400,980.35,-0.439263804,-0.224669604,2.224559233,-0.197672368,-0.297923323,-0.382716049,-0.398513011,-0.396475771,-0.118065434,-0.278375149,-0.353058019,-0.578504722,-0.254466022,1.170796269,-0.220238236,-0.353712654,-0.482426149,-0.508350375,-0.504969092,-0.125637414,-0.326249873,-0.435498663,-0.018259936,0,0.069230769,-0.0046875,-0.005656109,0,-0.003694581,-0.009041591,-0.022082019,-0.019480519,-0.008666019,-0.009593916,0.008666019,0.077896789,0.003978519,0.003009911,0.008666019,0.004971438,-0.000375572,-0.013415999,-0.0108145
2022-06-13,436500,81700,79800,30650,41450,47100,75700,260000,58500,57800,929.4,-0.464417178,-0.280176211,2.085369626,-0.227901353,-0.337859425,-0.418518519,-0.437174721,-0.427312775,-0.167852063,-0.309438471,-0.386680393,-0.624399738,-0.328748835,1.126671464,-0.258642956,-0.412277397,-0.542176154,-0.574786039,-0.557415567,-0.183745045,-0.370250202,-0.488869097,-0.044857768,-0.071590909,-0.043165468,-0.037676609,-0.056882821,-0.058,-0.064276885,-0.051094891,-0.056451613,-0.043046358,-0.051971235,0.007113467,-0.019619674,0.008805767,0.014294626,-0.004911587,-0.006028765,-0.01230565,0.000876344,-0.004480378,0.008924877
2022-06-14,427000,81400,68400,29800,40700,47850,74900,261000,58100,58500,916.59,-0.47607362,-0.282819383,1.644602536,-0.24931355,-0.349840256,-0.409259259,-0.443122677,-0.425110132,-0.173541963,-0.301075269,-0.39513383,-0.6464041,-0.332427564,0.972520784,-0.286767225,-0.430537186,-0.526378037,-0.585410309,-0.553576791,-0.190606135,-0.358212223,-0.502748051,-0.021764032,-0.003671971,-0.142857143,-0.027732463,-0.018094089,0.015923567,-0.010568032,0.003846154,-0.006837607,0.012110727,-0.013783086,-0.007980946,0.010111115,-0.129074057,-0.013949377,-0.004311003,0.029706653,0.003215054,0.01762924,0.006945479,0.025893813
2022-06-15,411000,78900,66700,28700,39700,46150,71900,259500,55600,56400,890.15,-0.495705521,-0.304845815,1.578874111,-0.277023453,-0.365814696,-0.430246914,-0.465427509,-0.428414097,-0.209103841,-0.326164875,-0.412581829,-0.684594899,-0.363621609,0.947352912,-0.324378495,-0.45541409,-0.562552194,-0.626287934,-0.559340495,-0.234588598,-0.394769819,-0.532018326,-0.037470726,-0.030712531,-0.024853801,-0.036912752,-0.024570025,-0.035527691,-0.040053405,-0.005747126,-0.04302926,-0.035897436,-0.028846049,-0.008624677,-0.001866482,0.003992248,-0.008066703,0.004276024,-0.006681642,-0.011207356,0.023098923,-0.014183211,-0.007051387
2022-06-16,401000,77400,68100,28350,39800,46700,71200,252000,55400,57400,875.91,-0.50797546,-0.318061674,1.633003402,-0.28584024,-0.364217252,-0.42345679,-0.47063197,-0.444933921,-0.211948791,-0.314217443,-0.421978936,-0.709226686,-0.382816056,0.968125173,-0.336648588,-0.452898366,-0.55070499,-0.636071381,-0.588668111,-0.238192205,-0.377194674,-0.548144968,-0.0243309,-0.019011407,0.020989505,-0.012195122,0.002518892,0.01191766,-0.009735744,-0.028901734,-0.003597122,0.017730496,-0.015997304,-0.008333596,-0.003014103,0.036986809,0.003802182,0.018516196,0.027914964,0.00626156,-0.01290443,0.012400182,0.0337278
2022-06-17,398000,77300,69300,27400,39850,45100,71300,262500,55600,56200,883.04,-0.511656442,-0.318942731,1.679399938,-0.309771519,-0.36341853,-0.443209877,-0.469888476,-0.421806167,-0.209103841,-0.328554361,-0.417273783,-0.716736108,-0.384108881,0.985592866,-0.370732605,-0.451642873,-0.585566908,-0.634667872,-0.547846116,-0.234588598,-0.398322221,-0.540037814,-0.007481297,-0.00129199,0.017621145,-0.0335097,0.001256281,-0.034261242,0.001404494,0.041666667,0.003610108,-0.020905923,0.008140106,-0.015621402,-0.009432095,0.00948104,-0.041649806,-0.006883824,-0.042401348,-0.006735611,0.033526561,-0.004529997,-0.029046029
2022-06-20,399500,72800,65400,26750,38500,43000,69500,259000,52900,50500,863.72,-0.509815951,-0.358590308,1.528611197,-0.326145553,-0.384984026,-0.469135802,-0.483271375,-0.429515419,-0.247510669,-0.396654719,-0.430023229,-0.712974348,-0.444086882,0.927670218,-0.394741145,-0.486107037,-0.633249039,-0.660237446,-0.561269136,-0.28436846,-0.505265641,-0.562159671,0.003768844,-0.058214748,-0.056277056,-0.023722628,-0.033877039,-0.046563193,-0.025245442,-0.013333333,-0.048561151,-0.101423488,-0.021878964,0.025647808,-0.036335784,-0.034398093,-0.001843664,-0.011998075,-0.024684229,-0.003366478,0.00854563,-0.026682187,-0.079544524
2022-06-21,411500,76100,70100,29400,38400,45300,71400,268500,54200,55800,896.75,-0.495092025,-0.329515419,1.710330962,-0.259389878,-0.38658147,-0.440740741,-0.469144981,-0.408590308,-0.229018492,-0.333333333,-0.408226428,-0.683379093,-0.399754572,0.997070754,-0.300280944,-0.488707819,-0.581142122,-0.63326633,-0.525246284,-0.26009089,-0.405465108,-0.524631197,0.030037547,0.04532967,0.071865443,0.099065421,-0.002597403,0.053488372,0.027338129,0.036679537,0.024574669,0.104950495,0.03824156,-0.008204013,0.007088111,0.033623884,0.060823861,-0.040838962,0.015246812,-0.01090343,-0.001562023,-0.013666891,0.066708935
2022-06-22,404500,73000,67300,28500,37300,43400,69300,259500,51800,50700,867.66,-0.503680982,-0.356828194,1.602072379,-0.282061617,-0.404153355,-0.464197531,-0.484758364,-0.428414097,-0.263157895,-0.394265233,-0.427423187,-0.700536377,-0.441343396,0.956308196,-0.331371531,-0.517771951,-0.623989714,-0.663119293,-0.559340495,-0.30538165,-0.501313067,-0.557608381,-0.017010936,-0.040735874,-0.039942939,-0.030612245,-0.028645833,-0.041942605,-0.029411765,-0.033519553,-0.044280443,-0.091397849,-0.032439364,0.015428429,-0.008296509,-0.007503574,0.001827119,0.003793531,-0.00950324,0.0030276,-0.001080189,-0.011841078,-0.058958485
2022-06-23,418500,69400,53300,28200,36600,41550,69600,264500,50500,46700,868.73,-0.486503067,-0.388546256,1.060779462,-0.289618863,-0.415335463,-0.487037037,-0.482527881,-0.417400881,-0.281650071,-0.442054958,-0.426717084,-0.666511223,-0.491915969,0.723084291,-0.34195364,-0.536717038,-0.667551633,-0.658799632,-0.540255947,-0.330798463,-0.583494813,-0.556375938,0.03461063,-0.049315068,-0.208023774,-0.010526316,-0.018766756,-0.042626728,0.004329004,0.019267823,-0.025096525,-0.078895464,0.001233202,0.033377428,-0.05054827,-0.209256976,-0.011759518,-0.019999958,-0.04385993,0.003095802,0.018034621,-0.026329727,-0.080128665
2022-06-24,435000,74900,58500,28850,38600,44350,72800,273500,53900,49400,907.19,-0.466257669,-0.340088106,1.261831117,-0.27324483,-0.383386581,-0.452469136,-0.458736059,-0.397577093,-0.233285917,-0.409796894,-0.401336976,-0.627842082,-0.415648946,0.816174714,-0.319165625,-0.483513002,-0.602336446,-0.613848244,-0.506795576,-0.265641321,-0.527288553,-0.513056403,0.039426523,0.07925072,0.097560976,0.023049645,0.054644809,0.067388688,0.045977011,0.034026465,0.067326733,0.057815846,0.044271523,-0.004845,0.034979198,0.053289453,-0.021221877,0.010373286,0.023117166,0.001705489,-0.010245058,0.02305521,0.013544323
2022-06-27,417500,73800,57600,29000,38800,44400,71600,266000,53900,51700,887.48,-0.487730061,-0.349779736,1.227033715,-0.269466207,-0.380191693,-0.451851852,-0.467657993,-0.414096916,-0.233285917,-0.382317802,-0.414343786,-0.668903569,-0.430444105,0.800670527,-0.313979788,-0.478345031,-0.601209685,-0.630469125,-0.534600889,-0.265641321,-0.481781196,-0.535022328,-0.040229885,-0.014686248,-0.015384615,0.005199307,0.005181347,0.001127396,-0.016483516,-0.027422303,0,0.046558704,-0.02172643,-0.018503455,0.007040182,0.006341815,0.026925737,0.026907777,0.022853826,0.005242913,-0.005695874,0.02172643,0.068285134
2022-06-28,398500,74000,60500,29500,39200,43500,72200,260000,53700,51300,872.27,-0.511042945,-0.348017621,1.339158676,-0.256870796,-0.373801917,-0.462962963,-0.463197026,-0.427312775,-0.236130868,-0.387096774,-0.424381005,-0.715480615,-0.427737744,0.849791325,-0.296885355,-0.468088531,-0.621688217,-0.622124153,-0.557415567,-0.269358797,-0.489548225,-0.552309304,-0.045508982,0.002710027,0.050347222,0.017241379,0.010309278,-0.02027027,0.008379888,-0.022556391,-0.003710575,-0.007736944,-0.017138414,-0.028370568,0.019848441,0.067485637,0.034379794,0.027447693,-0.003131856,0.025518303,-0.005417977,0.013427839,0.00940147
