,date,close_price,code
493,2020-08-12,18287,A112040
494,2020-08-13,18590,A112040
495,2020-08-14,18287,A112040
496,2020-08-18,17024,A112040
497,2020-08-19,17352,A112040
498,2020-08-20,16670,A112040
499,2020-08-21,16544,A112040
500,2020-08-24,16999,A112040
501,2020-08-25,17858,A112040
502,2020-08-26,17176,A112040
503,2020-08-27,17150,A112040
504,2020-08-28,17277,A112040
505,2020-08-31,18110,A112040
506,2020-09-01,18337,A112040
507,2020-09-02,18085,A112040
508,2020-09-03,17756,A112040
509,2020-09-04,18085,A112040
510,2020-09-07,18060,A112040
511,2020-09-08,17858,A112040
512,2020-09-09,17605,A112040
513,2020-09-10,17807,A112040
514,2020-09-11,19196,A112040
515,2020-09-14,20207,A112040
516,2020-09-15,19525,A112040
517,2020-09-16,19449,A112040
518,2020-09-17,19323,A112040
519,2020-09-18,20308,A112040
520,2020-09-21,19550,A112040
521,2020-09-22,19095,A112040
522,2020-09-23,18666,A112040
523,2020-09-24,18110,A112040
524,2020-09-25,17959,A112040
525,2020-09-28,19120,A112040
526,2020-09-29,18843,A112040
527,2020-10-05,18691,A112040
528,2020-10-06,19777,A112040
529,2020-10-07,19474,A112040
530,2020-10-08,19247,A112040
531,2020-10-12,18843,A112040
532,2020-10-13,19221,A112040
533,2020-10-14,18413,A112040
534,2020-10-15,18312,A112040
535,2020-10-16,18211,A112040
536,2020-10-19,18363,A112040
537,2020-10-20,18590,A112040
538,2020-10-21,19449,A112040
539,2020-10-22,18994,A112040
540,2020-10-23,19221,A112040
541,2020-10-26,18893,A112040
542,2020-10-27,19449,A112040
543,2020-10-28,20914,A112040
544,2020-10-29,20914,A112040
545,2020-10-30,19979,A112040
546,2020-11-02,21141,A112040
547,2020-11-03,21267,A112040
548,2020-11-04,21267,A112040
549,2020-11-05,21520,A112040
550,2020-11-06,20611,A112040
551,2020-11-09,21394,A112040
552,2020-11-10,21874,A112040
553,2020-11-11,21192,A112040
554,2020-11-12,21217,A112040
555,2020-11-13,21773,A112040
556,2020-11-16,22177,A112040
557,2020-11-17,22455,A112040
558,2020-11-18,22934,A112040
559,2020-11-19,23440,A112040
560,2020-11-20,25157,A112040
561,2020-11-23,24172,A112040
562,2020-11-24,24425,A112040
563,2020-11-25,21495,A112040
564,2020-11-26,22177,A112040
565,2020-11-27,21975,A112040
566,2020-11-30,20712,A112040
567,2020-12-01,20686,A112040
568,2020-12-02,20207,A112040
569,2020-12-03,21368,A112040
570,2020-12-04,21747,A112040
571,2020-12-07,20661,A112040
572,2020-12-08,19727,A112040
573,2020-12-09,19752,A112040
574,2020-12-10,20131,A112040
575,2020-12-11,20181,A112040
576,2020-12-14,19777,A112040
577,2020-12-15,19449,A112040
578,2020-12-16,19019,A112040
579,2020-12-17,18565,A112040
580,2020-12-18,18641,A112040
581,2020-12-21,18009,A112040
582,2020-12-22,17302,A112040
583,2020-12-23,17706,A112040
584,2020-12-24,18767,A112040
585,2020-12-28,19070,A112040
586,2020-12-29,19045,A112040
587,2020-12-30,19449,A112040
588,2021-01-04,19272,A112040
589,2021-01-05,18918,A112040
590,2021-01-06,18767,A112040
591,2021-01-07,18893,A112040
592,2021-01-08,18388,A112040
593,2021-01-11,18110,A112040
594,2021-01-12,18843,A112040
595,2021-01-13,19171,A112040
596,2021-01-14,19449,A112040
597,2021-01-15,19095,A112040
598,2021-01-18,19499,A112040
599,2021-01-19,19348,A112040
600,2021-01-20,19853,A112040
601,2021-01-21,19727,A112040
602,2021-01-22,20106,A112040
603,2021-01-25,20510,A112040
604,2021-01-26,20636,A112040
605,2021-01-27,20510,A112040
606,2021-01-28,19802,A112040
607,2021-01-29,19171,A112040
608,2021-02-01,19600,A112040
609,2021-02-02,20156,A112040
610,2021-02-03,19878,A112040
611,2021-02-04,19626,A112040
612,2021-02-05,19449,A112040
613,2021-02-08,20004,A112040
614,2021-02-09,20358,A112040
615,2021-02-10,21672,A112040
616,2021-02-15,22480,A112040
617,2021-02-16,22177,A112040
618,2021-02-17,21570,A112040
619,2021-02-18,20712,A112040
620,2021-02-19,20990,A112040
621,2021-02-22,20510,A112040
622,2021-02-23,20282,A112040
623,2021-02-24,19903,A112040
624,2021-02-25,20156,A112040
625,2021-02-26,19247,A112040
626,2021-03-02,20004,A112040
627,2021-03-03,20611,A112040
628,2021-03-04,20030,A112040
629,2021-03-05,20232,A112040
630,2021-03-08,20611,A112040
631,2021-03-09,21192,A112040
632,2021-03-10,20813,A112040
633,2021-03-11,20914,A112040
634,2021-03-12,20838,A112040
635,2021-03-15,21368,A112040
636,2021-03-16,21722,A112040
637,2021-03-17,21722,A112040
638,2021-03-18,21621,A112040
639,2021-03-19,22328,A112040
640,2021-03-22,24753,A112040
641,2021-03-23,25081,A112040
642,2021-03-24,26723,A112040
643,2021-03-25,26016,A112040
644,2021-03-26,28542,A112040
645,2021-03-29,28592,A112040
646,2021-03-30,30411,A112040
647,2021-03-31,30310,A112040
648,2021-04-01,30411,A112040
649,2021-04-02,32381,A112040
650,2021-04-05,29097,A112040
651,2021-04-06,29754,A112040
652,2021-04-07,28542,A112040
653,2021-04-08,28895,A112040
654,2021-04-09,30209,A112040
655,2021-04-12,29805,A112040
656,2021-04-13,29249,A112040
657,2021-04-14,28946,A112040
658,2021-04-15,29249,A112040
659,2021-04-16,30007,A112040
660,2021-04-19,29299,A112040
661,2021-04-20,28693,A112040
662,2021-04-21,28693,A112040
663,2021-04-22,28794,A112040
664,2021-04-23,28542,A112040
665,2021-04-26,27885,A112040
666,2021-04-27,27885,A112040
667,2021-04-28,27481,A112040
668,2021-04-29,26774,A112040
669,2021-04-30,26319,A112040
670,2021-05-03,25713,A112040
671,2021-05-04,26420,A112040
672,2021-05-06,25814,A112040
673,2021-05-07,27329,A112040
674,2021-05-10,28693,A112040
675,2021-05-11,28441,A112040
676,2021-05-12,26471,A112040
677,2021-05-13,27077,A112040
678,2021-05-14,25713,A112040
679,2021-05-17,26521,A112040
680,2021-05-18,26572,A112040
681,2021-05-20,26875,A112040
682,2021-05-21,26572,A112040
683,2021-05-24,26319,A112040
684,2021-05-25,27835,A112040
685,2021-05-26,27784,A112040
686,2021-05-27,28744,A112040
687,2021-05-28,29451,A112040
688,2021-05-31,29805,A112040
689,2021-06-01,29805,A112040
690,2021-06-02,29754,A112040
691,2021-06-03,30411,A112040
692,2021-06-04,29148,A112040
693,2021-06-07,28289,A112040
694,2021-06-08,28693,A112040
695,2021-06-09,28289,A112040
696,2021-06-10,28087,A112040
697,2021-06-11,28592,A112040
698,2021-06-14,29603,A112040
699,2021-06-15,29956,A112040
700,2021-06-16,29653,A112040
701,2021-06-17,29653,A112040
702,2021-06-18,29198,A112040
703,2021-06-21,26976,A112040
704,2021-06-22,26471,A112040
705,2021-06-23,25965,A112040
706,2021-06-24,26521,A112040
707,2021-06-25,26723,A112040
708,2021-06-28,26774,A112040
709,2021-06-29,27632,A112040
710,2021-06-30,28592,A112040
711,2021-07-01,27936,A112040
712,2021-07-02,30259,A112040
713,2021-07-05,29805,A112040
714,2021-07-06,29451,A112040
715,2021-07-07,28592,A112040
716,2021-07-08,28390,A112040
717,2021-07-09,27380,A112040
718,2021-07-12,27329,A112040
719,2021-07-13,28138,A112040
720,2021-07-14,27986,A112040
721,2021-07-15,29299,A112040
722,2021-07-16,28794,A112040
723,2021-07-19,30865,A112040
724,2021-07-20,30411,A112040
725,2021-07-21,30967,A112040
726,2021-07-22,30865,A112040
727,2021-07-23,30967,A112040
728,2021-07-26,30714,A112040
729,2021-07-27,30057,A112040
730,2021-07-28,28996,A112040
731,2021-07-29,30057,A112040
732,2021-07-30,28542,A112040
733,2021-08-02,29148,A112040
734,2021-08-03,26218,A112040
735,2021-08-04,26066,A112040
736,2021-08-05,26370,A112040
737,2021-08-06,25915,A112040
738,2021-08-09,25612,A112040
739,2021-08-10,25864,A112040
740,2021-08-11,27632,A112040
741,2021-08-12,30865,A112040
742,2021-08-13,31825,A112040
743,2021-08-17,38140,A112040
744,2021-08-18,38493,A112040
745,2021-08-19,36927,A112040
746,2021-08-20,37079,A112040
747,2021-08-23,38190,A112040
748,2021-08-24,37736,A112040
749,2021-08-25,37180,A112040
750,2021-08-26,35867,A112040
751,2021-08-27,32027,A112040
752,2021-08-30,41625,A112040
753,2021-08-31,47839,A112040
754,2021-09-01,54406,A112040
755,2021-09-02,54507,A112040
756,2021-09-03,66581,A112040
757,2021-09-06,64914,A112040
758,2021-09-07,64156,A112040
759,2021-09-08,55568,A112040
760,2021-09-09,61529,A112040
761,2021-09-10,58700,A112040
762,2021-09-13,59000,A112040
763,2021-09-14,74400,A112040
764,2021-09-15,74900,A112040
765,2021-09-16,80000,A112040
766,2021-09-17,85800,A112040
767,2021-09-23,78400,A112040
768,2021-09-24,76500,A112040
769,2021-09-27,67400,A112040
770,2021-09-28,68900,A112040
771,2021-09-29,72600,A112040
772,2021-09-30,70000,A112040
773,2021-10-01,81800,A112040
774,2021-10-05,96000,A112040
775,2021-10-06,94500,A112040
776,2021-10-07,98800,A112040
777,2021-10-08,97900,A112040
778,2021-10-12,90500,A112040
779,2021-10-13,90700,A112040
780,2021-10-14,117200,A112040
781,2021-10-15,120300,A112040
782,2021-10-18,126000,A112040
783,2021-10-19,138500,A112040
784,2021-10-20,130100,A112040
785,2021-10-21,141400,A112040
786,2021-10-22,136500,A112040
787,2021-10-25,139900,A112040
788,2021-10-26,161000,A112040
789,2021-10-27,168700,A112040
790,2021-10-28,160100,A112040
791,2021-10-29,182800,A112040
792,2021-11-01,183500,A112040
793,2021-11-02,183400,A112040
794,2021-11-03,190000,A112040
795,2021-11-04,167100,A112040
796,2021-11-05,165100,A112040
797,2021-11-08,183000,A112040
798,2021-11-09,189500,A112040
799,2021-11-10,181000,A112040
800,2021-11-11,180400,A112040
801,2021-11-12,188900,A112040
802,2021-11-15,190400,A112040
803,2021-11-16,206400,A112040
804,2021-11-17,206400,A112040
805,2021-11-18,226500,A112040
806,2021-11-19,237000,A112040
807,2021-11-22,236800,A112040
808,2021-11-23,198700,A112040
809,2021-11-24,201500,A112040
810,2021-11-25,186700,A112040
811,2021-11-26,192000,A112040
812,2021-11-29,203200,A112040
813,2021-11-30,197000,A112040
814,2021-12-01,184900,A112040
815,2021-12-02,168700,A112040
816,2021-12-03,179900,A112040
817,2021-12-06,161500,A112040
818,2021-12-07,156000,A112040
819,2021-12-08,170100,A112040
820,2021-12-09,177800,A112040
821,2021-12-10,171100,A112040
822,2021-12-13,156400,A112040
823,2021-12-14,158700,A112040
824,2021-12-15,157700,A112040
825,2021-12-16,163400,A112040
826,2021-12-17,161200,A112040
827,2021-12-20,160400,A112040
828,2021-12-21,170900,A112040
829,2021-12-22,181400,A112040
830,2021-12-23,178900,A112040
831,2021-12-24,174400,A112040
832,2021-12-27,172000,A112040
833,2021-12-28,184000,A112040
834,2021-12-29,180400,A112040
835,2021-12-30,177900,A112040
836,2022-01-03,183900,A112040
837,2022-01-04,169200,A112040
838,2022-01-05,156600,A112040
839,2022-01-06,138200,A112040
840,2022-01-07,150800,A112040
841,2022-01-10,151500,A112040
842,2022-01-11,138100,A112040
843,2022-01-12,146000,A112040
844,2022-01-13,143100,A112040
845,2022-01-14,137000,A112040
846,2022-01-17,137800,A112040
847,2022-01-18,129900,A112040
848,2022-01-19,129400,A112040
849,2022-01-20,138500,A112040
850,2022-01-21,137000,A112040
851,2022-01-24,128800,A112040
852,2022-01-25,123000,A112040
853,2022-01-26,133400,A112040
854,2022-01-27,126600,A112040
855,2022-01-28,116400,A112040
856,2022-02-03,116200,A112040
857,2022-02-04,134200,A112040
858,2022-02-07,136400,A112040
859,2022-02-08,144400,A112040
860,2022-02-09,149900,A112040
861,2022-02-10,106600,A112040
862,2022-02-11,95800,A112040
